"Hour","Minute","Bee","Observed","Date","Colony","Scent","Site","Density","Flower_number","Day","Treatment","Trial","Setup","Array_time"
1,52,"RB_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",112
1,53,"BF_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",113
1,53,"BW_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",113
1,53,"GR.a_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",113
1,55,"BP_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",115
1,55,"WB_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",115
1,56,"GW_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",116
1,56,"RB_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",116
1,58,"GW_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",118
1,59,"BF_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",119
1,59,"BP_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",119
1,59,"GR.a_C",1,"6/15/22","C","Peppermint","Northeast","High","Low","1","Constant","Trial 1","Density: High, Number of flowers: Low",119
0,0,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",0
0,0,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",0
0,0,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",0
0,3,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",3
0,3,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",3
0,8,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",8
0,11,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",11
0,12,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",12
0,12,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",12
0,15,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",15
0,15,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",15
0,18,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",18
0,19,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",19
0,19,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",19
0,20,"_P.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",20
0,21,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",21
0,22,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",22
0,24,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",24
0,26,"GG.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",26
0,26,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",26
0,26,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",26
0,29,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",29
0,30,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",30
0,31,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",31
0,31,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",31
0,34,"GG.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",34
0,34,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",34
0,35,"FR.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",35
0,36,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",36
0,36,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",36
0,36,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",36
0,39,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",39
0,40,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",40
0,40,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",40
0,40,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",40
0,41,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",41
0,42,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",42
0,47,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",47
0,47,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",47
0,48,"FR.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",48
0,48,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",48
0,50,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",50
0,50,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",50
0,50,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",50
0,51,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",51
0,51,"GG.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",51
0,52,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",52
0,52,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",52
0,56,"GG.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",56
0,56,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",56
0,56,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",56
0,58,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",58
0,58,"FR.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",58
0,58,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",58
1,0,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",60
1,2,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",62
1,3,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",63
1,3,"GG.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",63
1,3,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",63
1,4,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",64
1,5,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",65
1,7,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",67
1,7,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",67
1,8,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",68
1,8,"FR.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",68
1,10,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",70
1,12,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",72
1,12,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",72
1,13,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",73
1,14,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",74
1,14,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",74
1,14,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",74
1,16,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",76
1,17,"FR.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",77
1,19,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",79
1,20,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",80
1,20,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",80
1,22,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",82
1,22,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",82
1,23,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",83
1,23,"GG.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",83
1,24,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",84
1,25,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",85
1,26,"FR.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",86
1,28,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",88
1,29,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",89
1,32,"OP.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",92
1,33,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",93
1,35,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",95
1,35,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",95
1,37,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",97
1,37,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",97
1,39,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",99
1,42,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",102
1,42,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",102
1,42,"GG.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",102
1,42,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",102
1,44,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",104
1,45,"FR.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",105
1,47,"YP_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",107
1,48,"_B.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",108
1,49,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",109
1,51,"BO.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",111
1,51,"BR_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",111
1,51,"OB_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",111
1,51,"_P.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",111
1,54,"BB.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",114
1,56,"GG.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",116
1,58,"OY.a_C",1,"6/16/22","C","Clove","South","Low","Low","2","Changing","Trial 1","Density: Low, Number of flowers: Low",118
0,2,"GW_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",2
0,7,"GW_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",7
0,7,"RB_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",7
0,12,"RB_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",12
0,13,"BF_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",13
0,16,"GW_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",16
0,16,"RB_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",16
0,19,"BF_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",19
0,21,"BP_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",21
0,21,"GR.a_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",21
0,23,"GW_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",23
0,25,"BF_C",1,"6/16/22","C","Peppermint","Northeast","High","Low","2","Constant","Trial 1","Density: High, Number of flowers: Low",25
